student_id,attendance_pct,internal_marks_avg,prev_semester_pct,cgpa,backlogs,assignment_submission_rate,lms_login_freq_per_week,library_visits_per_month,extracurricular_participation,family_income_monthly,first_generation_learner,distance_from_college_km,scholarship_status,fee_due,fee_delay_days,gender,category,hostel_or_dayscholar,dropout
STU1858,69.7,81.2,64.1,6.41,1,100.0,6,6,0,79498.0,1,10.6,0,0,0,Male,General,Day Scholar,0
STU1859,87.5,63.5,59.7,5.97,0,58.0,5,4,0,13414.0,0,46.9,0,0,0,Female,General,Day Scholar,0
STU1860,81.0,50.4,54.4,5.44,2,69.6,7,3,0,12746.0,0,44.1,1,0,0,Female,General,Hostel,0
STU1861,55.3,68.7,48.8,4.88,1,99.7,1,3,1,20388.0,0,3.4,0,0,0,Female,SC,Hostel,0
STU1862,100.0,40.2,51.0,5.1,1,83.6,3,5,1,11465.0,1,1.3,0,0,0,Male,SC,Hostel,0
STU1863,100.0,72.3,40.4,4.04,0,77.7,3,7,0,7595.0,1,10.7,0,0,0,Female,OBC,Hostel,0
STU1864,68.8,67.4,60.8,6.08,1,69.9,11,3,0,9334.0,1,6.5,0,0,0,Male,General,Day Scholar,1
STU1865,72.2,54.5,35.0,3.5,2,98.6,4,6,0,28418.0,0,17.2,0,0,0,Male,OBC,Day Scholar,0
STU1866,82.3,44.9,65.1,6.51,1,53.5,2,4,0,15018.0,0,9.0,0,0,0,Male,General,Hostel,0
STU1867,83.0,44.0,61.4,6.14,0,84.6,5,5,1,50072.0,1,8.6,0,1,53,Male,SC,Day Scholar,0
STU1868,87.9,69.6,64.4,6.44,2,81.9,7,4,0,13839.0,0,12.5,1,1,39,Male,General,Day Scholar,1
STU1869,100.0,82.1,53.6,5.36,4,75.9,2,3,1,27620.0,1,1.6,0,0,0,Female,OBC,Day Scholar,0
STU1870,75.3,48.5,100.0,10.0,2,90.8,5,8,0,24502.0,0,13.6,0,1,42,Male,OBC,Day Scholar,1
STU1871,66.0,68.3,83.8,8.38,0,75.7,2,5,1,13716.0,0,8.0,0,0,0,Female,EWS,Day Scholar,0
STU1872,57.3,22.4,42.1,4.21,4,64.3,1,8,0,10644.0,0,20.6,0,0,0,Male,General,Hostel,1
STU1873,67.0,49.5,65.7,6.57,0,76.9,6,3,1,6380.0,1,1.8,0,0,0,Female,General,Day Scholar,0
STU1874,77.5,59.4,52.3,5.23,0,43.2,4,6,1,25131.0,0,4.3,1,0,0,Male,EWS,Day Scholar,0
STU1875,100.0,43.6,45.8,4.58,0,87.3,7,5,0,37010.0,0,36.0,0,0,0,Male,OBC,Hostel,0
STU1876,70.2,43.1,40.6,4.06,3,92.4,7,4,0,6947.0,0,9.7,0,0,0,Male,SC,Hostel,0
STU1877,81.4,48.0,68.9,6.89,0,61.9,6,5,1,14440.0,0,31.8,1,0,0,Male,SC,Hostel,0
STU1878,77.8,65.3,51.1,5.11,0,57.1,6,3,0,12087.0,1,14.0,0,0,0,Female,General,Hostel,0
STU1879,95.8,56.6,77.5,7.75,0,62.6,6,1,0,25105.0,0,31.3,0,0,0,Female,General,Day Scholar,0
STU1880,100.0,19.7,77.9,7.79,1,73.7,7,5,1,14806.0,0,4.6,1,0,0,Male,General,Day Scholar,0
STU1881,70.0,21.8,84.0,8.4,0,79.3,4,3,0,39886.0,0,1.1,1,0,0,Male,SC,Hostel,0
STU1882,70.7,49.1,48.4,4.84,1,100.0,9,6,0,14319.0,0,19.4,1,0,0,Male,SC,Day Scholar,1
STU1883,93.7,68.2,69.6,6.96,1,100.0,4,5,1,8588.0,1,19.6,0,1,54,Male,OBC,Hostel,0
STU1884,88.2,10.5,72.1,7.21,1,91.6,6,1,0,13612.0,0,11.6,1,0,0,Female,OBC,Hostel,0
STU1885,100.0,51.0,54.4,5.44,1,77.4,7,6,0,14543.0,1,10.4,1,1,50,Male,General,Hostel,1
STU1886,86.8,50.5,49.7,4.97,2,56.5,4,1,0,24727.0,1,29.6,0,0,0,Male,OBC,Hostel,1
STU1887,72.6,85.0,87.8,8.78,2,100.0,6,9,1,14413.0,0,2.3,0,0,0,Male,ST,Hostel,0
STU1888,86.9,53.1,65.6,6.56,0,70.0,2,6,0,23484.0,1,11.5,0,0,0,Male,ST,Day Scholar,0
STU1889,94.6,66.9,72.2,7.22,1,80.6,6,4,1,11223.0,1,0.6,0,0,0,Female,General,Hostel,0
STU1890,90.3,62.5,48.8,4.88,0,87.5,4,2,0,15111.0,0,1.8,0,1,54,Male,General,Day Scholar,0
STU1891,85.6,21.6,42.5,4.25,1,76.2,3,3,1,11260.0,0,6.9,0,0,0,Male,SC,Hostel,0
STU1892,94.0,73.8,52.9,5.29,0,98.0,3,4,0,10851.0,1,20.7,0,0,0,Female,OBC,Day Scholar,0
STU1893,95.5,63.9,60.0,6.0,2,84.1,5,6,1,38751.0,1,15.9,0,0,0,Male,OBC,Day Scholar,0
STU1894,98.7,69.1,45.0,4.5,2,94.8,3,2,0,11742.0,0,43.8,0,0,0,Male,OBC,Hostel,0
STU1895,87.7,100.0,61.8,6.18,1,83.9,4,2,0,14639.0,0,0.6,0,1,52,Male,General,Day Scholar,0
STU1896,75.5,22.5,35.0,3.5,3,74.2,3,3,0,33751.0,1,5.8,0,0,0,Female,General,Day Scholar,1
STU1897,80.2,91.0,44.1,4.41,2,76.5,6,4,0,28283.0,0,2.1,1,0,0,Female,General,Hostel,0
STU1898,96.1,54.8,72.7,7.27,2,73.8,9,1,0,48278.0,1,0.5,0,1,41,Female,General,Hostel,1
STU1899,65.7,65.2,71.7,7.17,2,49.3,5,3,1,24093.0,1,3.7,0,0,0,Female,General,Day Scholar,1
STU1900,83.5,59.2,55.7,5.57,1,55.0,6,3,1,12579.0,1,3.4,0,0,0,Male,General,Hostel,0
STU1901,72.1,52.4,45.7,4.57,2,89.8,4,2,0,61963.0,1,6.5,1,0,0,Male,General,Hostel,0
STU1902,78.4,49.7,45.6,4.56,1,49.8,3,7,0,25572.0,1,1.8,0,0,0,Female,General,Day Scholar,1
STU1903,97.2,65.9,56.0,5.6,1,66.9,9,2,1,16435.0,1,8.0,1,0,0,Male,General,Day Scholar,1
STU1904,80.9,32.7,72.3,7.23,1,54.0,3,8,0,18666.0,0,30.3,0,0,0,Male,OBC,Hostel,1
STU1905,78.7,73.5,76.9,7.69,0,65.8,9,5,0,20082.0,1,16.5,0,1,46,Female,EWS,Day Scholar,1
STU1906,57.6,52.5,54.1,5.41,0,71.9,4,7,0,15645.0,1,22.2,0,1,32,Male,General,Day Scholar,0
STU1907,89.2,39.7,43.5,4.35,0,66.9,8,1,0,7899.0,1,19.6,0,0,0,Male,General,Hostel,0
STU1908,87.7,51.9,66.3,6.63,2,46.4,3,2,0,47860.0,1,5.9,0,0,0,Female,General,Day Scholar,0
STU1909,100.0,82.6,48.8,4.88,3,71.3,3,4,1,17799.0,1,14.8,1,0,0,Female,SC,Hostel,1
STU1910,73.4,50.4,53.7,5.37,1,55.8,5,4,0,20133.0,0,16.8,0,0,0,Male,General,Day Scholar,0
STU1911,81.3,66.5,83.2,8.32,2,62.3,8,8,1,62748.0,1,2.8,0,0,0,Male,General,Hostel,0
STU1912,81.7,46.8,75.2,7.52,1,89.8,3,1,0,11968.0,0,23.6,1,0,0,Male,ST,Hostel,0
STU1913,100.0,73.6,64.5,6.45,2,94.1,4,2,0,26723.0,1,7.3,0,0,0,Male,General,Day Scholar,0
STU1914,76.6,72.3,41.6,4.16,1,48.8,8,3,0,11211.0,0,0.2,0,1,56,Female,EWS,Day Scholar,1
STU1915,82.2,93.3,65.4,6.54,3,100.0,3,5,1,21864.0,0,12.4,0,0,0,Female,SC,Hostel,0
STU1916,87.1,56.8,79.0,7.9,0,64.8,3,5,0,20351.0,1,13.6,0,0,0,Male,OBC,Day Scholar,0
STU1917,80.8,72.0,56.0,5.6,0,63.0,2,2,0,28980.0,1,9.6,0,1,29,Female,OBC,Day Scholar,0
STU1918,71.3,61.8,83.6,8.36,0,57.2,7,3,0,37231.0,1,2.9,0,0,0,Female,General,Day Scholar,0
STU1919,80.9,83.3,82.7,8.27,1,76.1,2,7,0,12737.0,0,7.9,0,1,46,Female,SC,Day Scholar,0
STU1920,94.1,47.1,88.6,8.86,2,100.0,6,4,0,42193.0,1,6.1,1,0,0,Male,General,Day Scholar,0
STU1921,62.6,73.4,66.9,6.69,0,44.2,5,8,0,44024.0,1,44.1,1,0,0,Male,OBC,Day Scholar,0
STU1922,80.0,56.5,71.4,7.14,0,33.9,6,4,0,15522.0,0,20.9,0,1,49,Female,General,Day Scholar,0
STU1923,67.5,58.8,84.6,8.46,1,80.4,2,3,1,17963.0,1,17.2,0,0,0,Female,General,Day Scholar,0
STU1924,95.9,61.7,69.2,6.92,0,86.4,10,5,0,13405.0,1,2.4,0,0,0,Male,OBC,Day Scholar,0
STU1925,55.2,64.5,54.0,5.4,2,76.1,3,7,1,15014.0,0,4.8,0,0,0,Female,OBC,Day Scholar,0
STU1926,69.6,57.9,54.8,5.48,1,86.9,6,5,0,8760.0,0,5.7,1,0,0,Female,General,Day Scholar,0
STU1927,83.7,63.9,65.8,6.58,2,52.4,5,3,0,28754.0,1,8.1,0,0,0,Female,OBC,Hostel,0
STU1928,100.0,88.4,41.4,4.14,1,56.1,7,5,1,5270.0,1,0.4,1,1,44,Male,SC,Hostel,0
STU1929,77.0,77.7,59.7,5.97,0,77.5,6,3,1,11870.0,0,10.8,0,0,0,Female,OBC,Day Scholar,0
STU1930,69.7,75.6,79.5,7.95,1,100.0,7,6,0,17541.0,1,5.3,0,0,0,Female,OBC,Day Scholar,0
STU1931,100.0,51.8,26.9,2.69,1,86.2,4,1,1,39335.0,1,9.9,0,0,0,Female,SC,Day Scholar,0
STU1932,56.3,44.0,86.6,8.66,1,87.1,7,6,1,13002.0,0,0.1,1,0,0,Female,SC,Day Scholar,0
STU1933,45.0,77.2,80.0,8.0,1,53.5,2,4,0,23312.0,0,4.7,1,1,58,Male,OBC,Day Scholar,1
STU1934,84.6,75.8,54.6,5.46,0,83.4,6,1,0,17178.0,1,17.6,0,0,0,Male,EWS,Hostel,0
STU1935,70.5,86.5,70.7,7.07,3,51.4,7,1,0,31795.0,1,8.3,0,0,0,Male,General,Day Scholar,1
STU1936,62.7,49.1,62.1,6.21,0,100.0,5,3,1,22592.0,1,18.7,1,0,0,Male,General,Hostel,0
STU1937,88.6,55.9,81.7,8.17,2,54.8,4,4,1,29677.0,1,14.4,0,1,46,Male,OBC,Day Scholar,0
STU1938,81.7,30.5,77.7,7.77,1,59.1,5,4,1,12960.0,1,23.2,0,0,0,Male,General,Day Scholar,0
STU1939,69.5,52.9,39.6,3.96,5,45.5,2,5,0,9814.0,1,0.1,0,0,0,Female,ST,Day Scholar,0
STU1940,58.8,77.9,71.4,7.14,1,76.7,8,3,1,22478.0,0,3.6,0,0,0,Female,General,Hostel,0
STU1941,91.1,51.6,58.7,5.87,1,75.9,5,8,0,13458.0,0,9.6,0,0,0,Male,OBC,Hostel,0
STU1942,87.8,71.5,63.3,6.33,1,100.0,6,5,0,18365.0,1,34.0,0,0,0,Female,OBC,Hostel,0
STU1943,76.5,56.6,50.3,5.03,2,90.5,5,8,0,21815.0,1,13.7,0,0,0,Male,General,Day Scholar,0
STU1944,100.0,65.8,90.0,9.0,1,59.2,6,4,1,37993.0,0,7.3,0,0,0,Male,SC,Day Scholar,0
STU1945,61.9,39.3,78.6,7.86,1,92.5,8,3,0,28910.0,1,1.7,0,0,0,Female,SC,Day Scholar,0
STU1946,55.1,61.5,50.2,5.02,1,50.1,7,3,0,11985.0,1,8.2,0,0,0,Male,EWS,Hostel,0
STU1947,67.6,6.2,40.6,4.06,0,60.6,0,4,1,9072.0,0,7.0,1,0,0,Male,OBC,Day Scholar,0
STU1948,77.3,56.6,55.8,5.58,1,77.4,4,3,1,50233.0,1,18.1,1,0,0,Male,OBC,Day Scholar,0
STU1949,81.7,30.7,69.0,6.9,1,52.4,7,5,0,6977.0,0,6.4,0,0,0,Female,ST,Hostel,0
STU1950,74.4,81.7,65.8,6.58,1,96.3,7,2,1,13746.0,1,4.6,0,0,0,Male,General,Day Scholar,0
STU1951,83.3,74.0,82.1,8.21,1,100.0,2,4,1,26560.0,1,1.1,0,0,0,Male,General,Hostel,0
STU1952,59.2,68.4,74.6,7.46,1,69.1,3,6,0,48207.0,1,0.6,0,0,0,Male,General,Day Scholar,1
STU1953,99.7,87.4,77.5,7.75,2,62.0,9,2,0,16094.0,0,6.9,1,0,0,Female,EWS,Day Scholar,0
STU1954,76.8,42.9,67.2,6.72,0,72.4,7,4,0,18332.0,0,5.1,0,0,0,Male,General,Day Scholar,0
STU1955,94.8,91.5,39.8,3.98,0,63.9,8,5,0,10668.0,0,9.7,0,0,0,Male,SC,Hostel,0
STU1956,83.1,76.8,58.9,5.89,0,80.2,4,7,1,19457.0,1,14.9,0,0,0,Male,OBC,Day Scholar,0
STU1957,84.9,55.7,79.0,7.9,0,48.6,2,2,0,9044.0,0,0.5,0,0,0,Male,General,Hostel,0
STU1958,86.5,80.4,61.2,6.12,0,81.4,6,4,1,11497.0,0,8.2,0,0,0,Male,ST,Day Scholar,0
STU1959,84.7,40.1,70.0,7.0,1,100.0,2,3,1,28519.0,1,23.8,1,0,0,Male,OBC,Hostel,0
STU1960,87.6,45.2,56.9,5.69,1,35.0,4,3,0,13903.0,0,7.3,1,1,43,Female,OBC,Hostel,1
STU1961,97.9,49.0,45.5,4.55,2,51.6,9,7,1,31268.0,0,8.8,0,0,0,Male,General,Day Scholar,0
STU1962,80.9,50.5,60.0,6.0,0,66.1,4,8,1,16447.0,1,8.0,0,0,0,Male,General,Day Scholar,0
STU1963,88.6,41.0,66.9,6.69,0,85.8,3,2,0,7932.0,1,5.9,0,0,0,Female,SC,Day Scholar,0
STU1964,76.7,82.0,51.5,5.15,0,92.8,4,10,1,36353.0,0,1.4,0,0,0,Male,General,Hostel,0
STU1965,99.6,55.3,58.2,5.82,1,91.2,2,4,1,8191.0,1,1.6,0,0,0,Female,OBC,Day Scholar,0
STU1966,67.9,66.3,47.0,4.7,0,41.2,7,6,0,12568.0,0,2.4,1,1,38,Male,General,Day Scholar,0
STU1967,100.0,49.7,79.9,7.99,0,61.5,7,3,1,15997.0,0,18.9,0,0,0,Female,ST,Hostel,0
STU1968,77.4,27.2,57.3,5.73,2,57.0,2,2,0,32975.0,0,3.9,0,0,0,Female,SC,Day Scholar,0
STU1969,56.5,64.9,85.2,8.52,1,73.7,4,3,0,13149.0,0,35.5,0,1,43,Male,SC,Day Scholar,0
STU1970,79.9,25.6,86.5,8.65,0,75.4,4,6,1,10342.0,1,19.9,0,0,0,Male,General,Day Scholar,1
STU1971,67.8,58.8,60.7,6.07,1,47.6,5,3,1,19883.0,0,13.8,0,0,0,Male,OBC,Day Scholar,1
STU1972,90.6,35.4,45.9,4.59,1,66.2,6,6,1,15861.0,1,15.3,0,0,0,Female,General,Day Scholar,0
STU1973,68.2,95.8,28.6,2.86,1,86.6,6,4,0,13624.0,0,0.6,1,0,0,Male,General,Day Scholar,0
STU1974,71.3,76.4,38.4,3.84,1,62.4,8,1,1,20535.0,0,10.1,0,1,57,Female,General,Day Scholar,1
STU1975,49.7,61.9,40.0,4.0,1,71.0,4,6,1,8759.0,0,34.0,0,0,0,Female,ST,Hostel,0
STU1976,71.2,82.7,84.1,8.41,1,100.0,1,4,0,6418.0,0,0.5,0,0,0,Male,EWS,Day Scholar,0
STU1977,41.6,44.8,63.9,6.39,0,100.0,4,1,0,65071.0,0,4.1,0,1,53,Female,OBC,Day Scholar,0
STU1978,54.2,69.8,68.2,6.82,0,31.8,6,2,1,19197.0,1,0.6,0,0,0,Male,OBC,Hostel,0
STU1979,89.4,63.6,26.5,2.65,3,77.3,3,6,0,20020.0,1,10.1,0,0,0,Male,OBC,Day Scholar,0
STU1980,89.8,64.8,42.8,4.28,2,100.0,4,4,0,11280.0,1,1.5,0,0,0,Male,General,Day Scholar,0
STU1981,84.4,82.9,76.2,7.62,1,84.6,1,6,0,30903.0,1,7.8,0,1,50,Male,SC,Day Scholar,0
STU1982,63.5,73.2,66.6,6.66,3,75.4,7,3,1,13094.0,0,15.3,0,0,0,Male,OBC,Day Scholar,1
STU1983,77.3,65.2,59.6,5.96,0,100.0,2,3,0,5000.0,1,2.2,1,0,0,Male,OBC,Day Scholar,0
STU1984,77.9,30.2,71.0,7.1,2,79.4,9,4,0,12833.0,1,16.9,1,1,46,Female,SC,Day Scholar,1
STU1985,60.6,42.7,88.2,8.82,0,89.2,6,2,0,15232.0,0,0.7,0,0,0,Female,EWS,Hostel,0
STU1986,100.0,57.8,58.5,5.85,0,70.8,5,3,0,16284.0,1,1.9,1,0,0,Female,General,Day Scholar,0
STU1987,91.2,61.7,63.1,6.31,1,79.1,10,1,0,16004.0,0,3.9,1,0,0,Female,OBC,Hostel,0
STU1988,74.7,39.7,65.1,6.51,1,83.5,7,3,0,12247.0,0,19.1,0,0,0,Female,EWS,Day Scholar,0
STU1989,78.4,100.0,100.0,10.0,1,92.3,5,4,0,11557.0,0,22.8,0,0,0,Male,OBC,Hostel,0
STU1990,81.1,87.3,28.4,2.84,0,66.4,4,1,0,15081.0,1,3.0,0,1,48,Male,ST,Hostel,0
STU1991,47.4,70.8,72.9,7.29,1,65.8,11,3,1,6719.0,1,1.2,0,0,0,Male,General,Day Scholar,0
STU1992,74.3,61.3,60.2,6.02,0,36.5,4,1,0,5572.0,1,22.6,0,0,0,Male,General,Day Scholar,0
STU1993,67.8,56.2,71.1,7.11,0,67.3,3,4,1,19127.0,1,12.6,0,0,0,Female,General,Day Scholar,0
STU1994,63.0,42.9,51.5,5.15,0,94.1,1,4,1,19319.0,1,2.1,0,1,29,Female,General,Hostel,1
STU1995,73.8,61.4,61.2,6.12,2,84.3,7,8,0,30566.0,0,9.8,0,0,0,Female,ST,Day Scholar,0
STU1996,100.0,64.6,73.4,7.34,2,55.1,5,5,0,15470.0,0,24.7,0,0,0,Male,OBC,Day Scholar,0
STU1997,87.6,37.6,100.0,10.0,2,36.9,7,5,1,8812.0,1,0.9,1,0,0,Female,EWS,Day Scholar,0
STU1998,69.4,66.0,74.9,7.49,0,72.2,5,3,0,5632.0,0,1.0,1,1,51,Female,General,Hostel,0
STU1999,86.6,57.2,48.4,4.84,0,93.5,2,5,0,10571.0,0,3.8,1,0,0,Male,General,Day Scholar,0
STU2000,99.0,25.7,55.2,5.52,0,65.4,5,5,0,23237.0,0,12.7,0,0,0,Male,General,Day Scholar,0
STU2001,91.9,44.5,54.7,5.47,2,46.1,9,2,0,42825.0,0,2.4,0,0,0,Female,General,Day Scholar,0
STU2002,78.9,52.6,33.3,3.33,3,63.2,11,3,1,18629.0,0,20.3,0,0,0,Male,OBC,Hostel,0
STU2003,68.3,94.0,56.7,5.67,1,81.5,6,3,1,8707.0,0,16.7,1,0,0,Female,General,Day Scholar,0
STU2004,88.5,70.0,73.7,7.37,0,99.8,6,5,0,10637.0,0,9.9,1,1,49,Female,General,Day Scholar,0
STU2005,83.9,36.0,41.6,4.16,0,69.9,3,3,0,10838.0,0,1.5,0,0,0,Male,SC,Hostel,0
STU2006,91.4,68.7,78.8,7.88,2,96.1,8,4,0,14135.0,0,53.3,0,0,0,Male,General,Hostel,0
STU2007,87.5,32.1,69.8,6.98,2,93.9,3,4,1,35332.0,1,8.1,1,0,0,Female,General,Hostel,0
STU2008,93.7,79.5,50.3,5.03,0,51.5,8,4,0,37025.0,1,7.2,1,0,0,Female,OBC,Day Scholar,0
STU2009,70.0,51.5,59.7,5.97,2,100.0,7,5,1,16263.0,1,65.0,1,0,0,Male,OBC,Day Scholar,1
STU2010,97.8,58.3,87.6,8.76,2,80.9,6,3,0,20127.0,1,23.9,0,0,0,Male,ST,Hostel,0
STU2011,81.0,83.9,73.7,7.37,0,50.9,6,3,1,11175.0,0,7.3,0,0,0,Male,OBC,Day Scholar,0
STU2012,100.0,36.8,62.1,6.21,0,100.0,3,5,0,6464.0,1,6.5,0,0,0,Female,EWS,Hostel,0
STU2013,67.7,34.9,58.2,5.82,1,72.5,7,7,1,52733.0,1,1.2,1,0,0,Male,General,Day Scholar,0
STU2014,100.0,49.5,63.2,6.32,2,36.1,4,7,0,5000.0,0,31.3,0,1,55,Male,General,Day Scholar,0
STU2015,81.0,78.7,53.8,5.38,3,60.9,4,4,1,5994.0,0,22.3,0,0,0,Female,SC,Day Scholar,0
STU2016,68.2,32.7,28.3,2.83,3,56.0,10,2,0,52989.0,1,4.5,0,1,44,Male,SC,Day Scholar,0
STU2017,70.7,9.0,94.7,9.47,1,61.4,6,5,1,18214.0,0,16.8,1,0,0,Female,OBC,Day Scholar,0
STU2018,73.2,51.9,64.5,6.45,0,66.1,2,5,0,9177.0,1,17.3,0,0,0,Female,OBC,Hostel,0
STU2019,84.4,69.9,68.4,6.84,2,69.9,4,4,0,27163.0,1,3.1,0,0,0,Male,General,Hostel,0
STU2020,85.8,81.6,61.1,6.11,2,69.1,3,4,0,28676.0,0,11.4,1,0,0,Male,General,Day Scholar,0
STU2021,69.4,51.7,50.2,5.02,1,73.1,9,5,0,8106.0,0,3.5,0,0,0,Male,General,Hostel,0
STU2022,77.6,52.6,59.0,5.9,1,86.7,6,4,0,13099.0,1,18.7,0,0,0,Male,General,Day Scholar,0
STU2023,100.0,80.8,36.4,3.64,3,60.1,3,1,0,30508.0,0,2.0,1,0,0,Female,SC,Day Scholar,0
STU2024,100.0,26.3,98.4,9.84,0,98.6,7,4,0,11046.0,1,13.3,0,0,0,Male,General,Hostel,0
STU2025,84.5,53.0,42.2,4.22,1,50.5,5,3,0,21360.0,0,4.7,1,0,0,Male,General,Day Scholar,0
STU2026,78.6,63.4,45.5,4.55,0,87.3,7,6,0,42399.0,1,0.4,1,0,0,Male,EWS,Day Scholar,1
STU2027,79.8,68.1,55.0,5.5,1,100.0,7,4,0,5000.0,0,1.6,0,0,0,Male,OBC,Hostel,0
STU2028,87.2,50.8,82.6,8.26,0,71.5,2,5,0,14695.0,1,12.8,1,1,39,Male,General,Hostel,0
STU2029,62.7,60.6,62.2,6.22,1,78.9,7,4,0,21099.0,0,3.3,0,0,0,Female,OBC,Day Scholar,0
STU2030,74.1,15.2,42.2,4.22,2,55.6,3,2,1,6153.0,0,12.0,0,0,0,Male,SC,Day Scholar,0
STU2031,53.0,48.2,82.1,8.21,2,64.8,7,3,0,13124.0,1,6.4,0,1,44,Male,General,Day Scholar,0
STU2032,84.0,68.2,73.7,7.37,0,100.0,5,3,1,33749.0,0,14.2,0,0,0,Female,SC,Day Scholar,0
STU2033,87.7,42.3,70.6,7.06,2,90.0,8,5,0,11818.0,0,8.1,1,0,0,Female,General,Day Scholar,0
STU2034,70.8,61.1,73.5,7.35,3,83.4,3,9,1,7401.0,0,4.4,1,1,40,Male,OBC,Hostel,0
STU2035,100.0,68.0,100.0,10.0,0,36.2,7,4,0,35543.0,0,1.9,0,0,0,Male,General,Day Scholar,0
STU2036,59.6,53.8,97.0,9.7,1,60.7,4,5,1,23546.0,0,5.0,0,0,0,Male,OBC,Hostel,0
STU2037,56.0,63.1,51.0,5.1,4,100.0,3,6,0,17304.0,1,12.1,0,0,0,Male,OBC,Day Scholar,0
STU2038,81.4,42.7,88.0,8.8,1,83.2,3,6,0,17000.0,0,16.2,1,0,0,Female,SC,Day Scholar,0
STU2039,93.7,56.3,68.1,6.81,3,85.7,2,6,0,33422.0,0,2.1,0,1,46,Male,OBC,Day Scholar,0
STU2040,100.0,71.0,70.0,7.0,2,78.4,9,4,0,21520.0,0,13.1,0,0,0,Female,ST,Day Scholar,0
STU2041,71.1,62.8,34.9,3.49,2,62.7,10,11,0,26565.0,1,2.4,1,0,0,Female,General,Day Scholar,0
STU2042,94.2,49.4,59.3,5.93,2,81.7,7,6,0,11902.0,1,3.0,1,0,0,Female,OBC,Day Scholar,0
STU2043,77.4,64.0,49.0,4.9,1,44.4,7,3,1,5708.0,1,9.1,0,0,0,Male,General,Hostel,0
STU2044,75.4,72.9,75.2,7.52,0,42.9,4,0,0,26190.0,1,4.1,1,0,0,Male,OBC,Hostel,0
STU2045,91.3,23.1,79.1,7.91,1,60.3,4,8,0,34911.0,1,13.0,0,1,36,Male,OBC,Day Scholar,0
STU2046,87.8,80.9,28.8,2.88,4,78.8,5,1,1,15761.0,0,37.4,0,1,38,Female,General,Day Scholar,0
STU2047,54.4,53.9,61.6,6.16,1,43.6,3,6,1,30720.0,0,1.9,1,0,0,Male,General,Hostel,0
STU2048,100.0,67.7,79.9,7.99,2,77.5,7,2,0,14748.0,0,10.1,1,0,0,Male,SC,Day Scholar,0
STU2049,98.7,81.6,59.0,5.9,1,55.1,4,3,1,17079.0,0,30.8,0,0,0,Male,General,Hostel,0
STU2050,68.6,35.3,73.7,7.37,2,57.8,4,7,0,51609.0,1,2.3,0,0,0,Male,General,Day Scholar,0
STU2051,83.9,47.2,67.6,6.76,2,100.0,4,4,0,15140.0,1,5.5,1,0,0,Female,OBC,Day Scholar,0
STU2052,85.4,54.8,67.5,6.75,0,75.7,8,3,0,14613.0,1,1.6,0,0,0,Female,General,Day Scholar,0
STU2053,81.9,45.9,57.7,5.77,1,56.9,5,9,0,5872.0,0,12.3,0,0,0,Female,General,Day Scholar,0
STU2054,69.7,91.2,42.5,4.25,0,78.7,3,2,0,27284.0,1,13.3,0,0,0,Female,OBC,Hostel,0
STU2055,67.9,44.6,44.1,4.41,4,45.6,11,2,0,11779.0,0,13.1,0,0,0,Male,General,Day Scholar,0
STU2056,77.6,50.0,73.3,7.33,0,82.6,7,3,0,19699.0,0,9.4,0,1,35,Male,ST,Day Scholar,0
STU2057,95.6,63.7,62.3,6.23,1,97.1,5,3,0,14928.0,1,16.5,0,0,0,Male,EWS,Day Scholar,0
STU2058,86.2,38.4,59.8,5.98,1,88.2,6,3,1,13801.0,0,0.4,0,1,36,Male,OBC,Hostel,1
STU2059,72.4,52.9,55.2,5.52,0,100.0,2,6,0,16804.0,0,37.9,0,0,0,Male,General,Hostel,1
STU2060,89.6,65.7,57.1,5.71,1,36.2,1,6,1,17597.0,1,3.0,0,1,43,Female,OBC,Hostel,0
STU2061,35.3,54.0,78.8,7.88,0,77.5,3,10,1,36521.0,1,1.6,1,0,0,Female,General,Day Scholar,0
STU2062,95.2,58.3,56.6,5.66,1,48.1,5,2,1,44897.0,0,34.0,0,0,0,Female,General,Day Scholar,0
STU2063,51.9,50.5,40.5,4.05,0,71.5,7,3,1,26647.0,1,21.3,0,0,0,Male,General,Day Scholar,1
STU2064,72.6,32.7,73.9,7.39,1,75.0,3,1,0,38674.0,1,17.4,1,0,0,Male,SC,Day Scholar,0
STU2065,61.2,65.8,58.7,5.87,1,100.0,4,3,0,30106.0,0,1.3,1,0,0,Female,General,Day Scholar,0
STU2066,58.6,91.6,62.5,6.25,1,73.8,2,3,0,24264.0,0,19.8,0,0,0,Female,OBC,Hostel,0
STU2067,95.4,60.3,87.7,8.77,1,73.4,5,5,0,43178.0,1,11.3,0,0,0,Male,General,Day Scholar,0
STU2068,71.0,64.1,61.7,6.17,3,95.1,2,3,0,8225.0,0,15.8,0,0,0,Male,OBC,Day Scholar,0
STU2069,83.2,72.5,66.6,6.66,0,73.9,5,3,0,11960.0,0,45.8,1,0,0,Male,General,Day Scholar,0
STU2070,77.3,37.2,43.1,4.31,1,100.0,7,2,1,11020.0,1,2.6,0,0,0,Female,EWS,Day Scholar,1
STU2071,85.2,90.6,58.5,5.85,3,88.4,3,3,0,15051.0,1,8.4,0,0,0,Male,OBC,Day Scholar,0
STU2072,79.2,63.6,71.8,7.18,3,91.6,6,2,0,27215.0,0,16.8,0,0,0,Male,General,Day Scholar,0
